,SEARCHVAL,BLK_NO,ROAD_NAME,BUILDING,ADDRESS,POSTAL,X,Y,LATITUDE,LONGITUDE,LONGTITUDE,address
114,WOODLANDS (AVE 7) PARK CONNECTOR,,NIL,WOODLANDS (AVE 7) PARK CONNECTOR,WOODLANDS (AVE 7) PARK CONNECTOR,NIL,24434.3489517029,46957.8181630373,1.44094408334016,103.801277727378,103.801277727378,Woodlands 
115,WOODLANDS (SLE) PARK CONNECTOR,,NIL,WOODLANDS (SLE) PARK CONNECTOR,WOODLANDS (SLE) PARK CONNECTOR,NIL,23288.8327421956,45189.818016056,1.42495476530986,103.790984442728,103.790984442728,Woodlands 
116,WOODLANDS (ST 13) PARK CONNECTOR,,NIL,WOODLANDS (ST 13) PARK CONNECTOR,WOODLANDS (ST 13) PARK CONNECTOR,NIL,21803.0761254095,46286.7550197374,1.43487477610291,103.777633328701,103.777633328701,Woodlands 
117,WOODLANDS 11,11,WOODLANDS CLOSE,WOODLANDS 11,11 WOODLANDS CLOSE WOODLANDS 11 SINGAPORE 737853,737853,24594.9598931661,46273.835282227,1.43475841091153,103.802721055533,103.802721055533,Woodlands 
118,WOODLANDS ADMIRAL GARDEN,,NIL,WOODLANDS ADMIRAL GARDEN,WOODLANDS ADMIRAL GARDEN,NIL,24267.8989832336,46566.9349696059,1.43740905637744,103.799782063959,103.799782063959,Woodlands 
119,WOODLANDS AUTO HUB,180,WOODLANDS INDUSTRIAL PARK E5,WOODLANDS AUTO HUB,180 WOODLANDS INDUSTRIAL PARK E5 WOODLANDS AUTO HUB SINGAPORE 757512,757512,23478.0076404288,48180.4850416016,1.45200129785274,103.79268387285,103.79268387285,Woodlands 
120,CANBERRA COMMUNITY CLUB,2,SEMBAWANG CRESCENT,CANBERRA COMMUNITY CLUB,2 SEMBAWANG CRESCENT CANBERRA COMMUNITY CLUB SINGAPORE 757632,757632,26459.2855071574,47411.1611266807,1.44504413701863,103.819473731124,103.819473731124,Canberra
121,CANBERRA HOUSE,345,OLD NELSON ROAD,CANBERRA HOUSE,345 OLD NELSON ROAD CANBERRA HOUSE SINGAPORE 758692,758692,27022.4613282243,47696.9445278384,1.44762868370097,103.824534414214,103.824534414214,Canberra
122,CANBERRA MRT STATION (NS12),11,CANBERRA LINK,CANBERRA MRT STATION (NS12),11 CANBERRA LINK CANBERRA MRT STATION (NS12) SINGAPORE 756972,756972,27597.5969376964,47193.6008830499,1.44307664075699,103.829702590959,103.829702590959,Canberra
123,CANBERRA MRT STATION EXIT A,,NIL,CANBERRA MRT STATION EXIT A,CANBERRA MRT STATION EXIT A,NIL,27569.7178545939,47271.6064713057,1.44378209457473,103.829452068775,103.829452068775,Canberra
124,CANBERRA MRT STATION EXIT B,,NIL,CANBERRA MRT STATION EXIT B,CANBERRA MRT STATION EXIT B,NIL,27664.5936667919,47121.8435752075,1.44242769458601,103.830304623338,103.830304623338,Canberra
125,CANBERRA MRT STATION EXIT C,,NIL,CANBERRA MRT STATION EXIT C,CANBERRA MRT STATION EXIT C,NIL,27611.1477323994,47136.1310926341,1.44255690501601,103.829824358977,103.829824358977,Canberra
126,CANBERRA MRT STATION EXIT D,,NIL,CANBERRA MRT STATION EXIT D,CANBERRA MRT STATION EXIT D,NIL,27530.0302624684,47268.4314506184,1.4437533801991,103.82909543666,103.82909543666,Canberra
127,CANBERRA MRT STATION EXIT E,,NIL,CANBERRA MRT STATION EXIT E,CANBERRA MRT STATION EXIT E,NIL,27676.2353689568,47163.1186625436,1.44280097163894,103.830409234978,103.830409234978,Canberra
128,CANBERRA PARK,,NIL,CANBERRA PARK,CANBERRA PARK,NIL,26291.2302459031,47223.6416752804,1.4433482694388,103.817963599416,103.817963599416,Canberra
129,CANBERRA PARK CONNECTOR,,NIL,CANBERRA PARK CONNECTOR,CANBERRA PARK CONNECTOR,NIL,26458.1953754555,47860.6574230772,1.44910921811096,103.819463910519,103.819463910519,Canberra
130,PENDING LRT STATION (BP8),9,PENDING ROAD,PENDING LRT STATION (BP8),9 PENDING ROAD PENDING LRT STATION (BP8) SINGAPORE 678296,678296,21093.7792520449,39791.7041831557,1.37613574334988,103.771261175571,103.771261175571,Pending
131,PHOENIX HEIGHTS,26,PHOENIX GARDEN,PHOENIX HEIGHTS,26 PHOENIX GARDEN PHOENIX HEIGHTS SINGAPORE 668293,668293,19795.38847664,39816.8917463422,1.37636319625676,103.75959419158,103.75959419158,Phoenix
132,PHOENIX HEIGHTS,24,PHOENIX GARDEN,PHOENIX HEIGHTS,24 PHOENIX GARDEN PHOENIX HEIGHTS SINGAPORE 668291,668291,19799.8011551825,39812.7616799641,1.37632584667788,103.759633843822,103.759633843822,Phoenix
133,PHOENIX HEIGHTS,22,PHOENIX GARDEN,PHOENIX HEIGHTS,22 PHOENIX GARDEN PHOENIX HEIGHTS SINGAPORE 668289,668289,19756.5097661112,39804.5307558123,1.37625139707807,103.759244841803,103.759244841803,Phoenix
134,PHOENIX HEIGHTS,80,PHOENIX GARDEN,PHOENIX HEIGHTS,80 PHOENIX GARDEN PHOENIX HEIGHTS SINGAPORE 668330,668330,19813.7799089067,39839.7576038372,1.37656999185865,103.759759445513,103.759759445513,Phoenix
135,PHOENIX HEIGHTS,8,PHOENIX GARDEN,PHOENIX HEIGHTS,8 PHOENIX GARDEN PHOENIX HEIGHTS SINGAPORE 668276,668276,19642.981914307,39827.0044007748,1.37645460840416,103.758224705964,103.758224705964,Phoenix
136,PHOENIX HEIGHTS,75,PHOENIX GARDEN,PHOENIX HEIGHTS,75 PHOENIX GARDEN PHOENIX HEIGHTS SINGAPORE 668325,668325,19826.5265438175,39788.0121247713,1.37610202819184,103.759873997541,103.759873997541,Phoenix
137,PHOENIX HEIGHTS,79,PHOENIX GARDEN,PHOENIX HEIGHTS,79 PHOENIX GARDEN PHOENIX HEIGHTS SINGAPORE 668329,668329,19796.9565700721,39778.8017892018,1.37601872503121,103.759608292606,103.759608292606,Phoenix
138,PHOENIX HEIGHTS,82,PHOENIX GARDEN,PHOENIX HEIGHTS,82 PHOENIX GARDEN PHOENIX HEIGHTS SINGAPORE 668332,668332,19815.5095728356,39833.9865587223,1.37651780111638,103.75977498939,103.75977498939,Phoenix
139,PHOENIX HEIGHTS,85,PHOENIX GARDEN,PHOENIX HEIGHTS,85 PHOENIX GARDEN PHOENIX HEIGHTS SINGAPORE 668335,668335,19755.2199867889,39766.6979857292,1.37590925096028,103.759233262766,103.759233262766,Phoenix
140,PHOENIX HEIGHTS,78,PHOENIX GARDEN,PHOENIX HEIGHTS,78 PHOENIX GARDEN PHOENIX HEIGHTS SINGAPORE 668328,668328,19810.1039530877,39845.1095584501,1.37661839195613,103.759726412914,103.759726412914,Phoenix
141,EXPO MRT STATION (CG1),21,CHANGI SOUTH AVENUE 1,EXPO MRT STATION (CG1),21 CHANGI SOUTH AVENUE 1 EXPO MRT STATION (CG1) SINGAPORE 486065,486065,42270.6232344816,35193.6223453786,1.33454977824817,103.961548211018,103.961548211018,Expo
142,EXPO MRT STATION (DT35),2,EXPO DRIVE,EXPO MRT STATION (DT35),2 EXPO DRIVE EXPO MRT STATION (DT35) SINGAPORE 485985,485985,42362.6034600167,35285.7083877847,1.33538252614956,103.962374747451,103.962374747451,Expo
143,EXPO MRT STATION EXIT A,,NIL,EXPO MRT STATION EXIT A,EXPO MRT STATION EXIT A,NIL,42314.5500998711,35278.9826904628,1.33532172425323,103.961942958225,103.961942958225,Expo
144,EXPO MRT STATION EXIT A,,NIL,EXPO MRT STATION EXIT A,EXPO MRT STATION EXIT A,NIL,42302.2262481563,35297.8213019203,1.33549209937205,103.961832230438,103.961832230438,Expo
145,EXPO MRT STATION EXIT B,,NIL,EXPO MRT STATION EXIT B,EXPO MRT STATION EXIT B,NIL,42328.7064963914,35272.6862536855,1.33526477495593,103.962070158326,103.962070158326,Expo
146,EXPO MRT STATION EXIT C,,NIL,EXPO MRT STATION EXIT C,EXPO MRT STATION EXIT C,NIL,42338.9481832376,35349.416803129,1.3359586922217,103.962162221687,103.962162221687,Expo
147,EXPO MRT STATION EXIT D,,NIL,EXPO MRT STATION EXIT D,EXPO MRT STATION EXIT D,NIL,42442.6983866533,35226.0351486895,1.33484282579968,103.963094416433,103.963094416433,Expo
148,EXPO MRT STATION EXIT E,,NIL,EXPO MRT STATION EXIT E,EXPO MRT STATION EXIT E,NIL,42335.056507499,35229.1621946227,1.33487115678994,103.962127196209,103.962127196209,Expo
149,EXPO MRT STATION EXIT F,,NIL,EXPO MRT STATION EXIT F,EXPO MRT STATION EXIT F,NIL,42416.8864252307,35211.8164909258,1.33471424993483,103.962862474988,103.962862474988,Expo
150,EXPO MRT STATION EXIT G,,NIL,EXPO MRT STATION EXIT G,EXPO MRT STATION EXIT G,NIL,42437.8024192154,35247.0152502637,1.33503256424655,103.963050433407,103.963050433407,Expo
151,MACPHERSON 261,,NIL,MACPHERSON 261,MACPHERSON 261,NIL,32991.634096941,34834.9335112199,1.33130887604519,103.878171212838,103.878171212838,MacPherson
152,MACPHERSON BLOSSOM,76A,CIRCUIT ROAD,MACPHERSON BLOSSOM,76A CIRCUIT ROAD MACPHERSON BLOSSOM SINGAPORE 371076,371076,34240.4805718586,34124.3782161642,1.32488263755484,103.889392651265,103.889392651265,MacPherson
153,MACPHERSON BLOSSOM,75B,CIRCUIT ROAD,MACPHERSON BLOSSOM,75B CIRCUIT ROAD MACPHERSON BLOSSOM SINGAPORE 372075,372075,34223.1922865268,34166.7931049634,1.32526622615137,103.889237315378,103.889237315378,MacPherson
154,MACPHERSON BLOSSOM,76,CIRCUIT ROAD,MACPHERSON BLOSSOM,76 CIRCUIT ROAD MACPHERSON BLOSSOM SINGAPORE 370076,370076,34297.3428838411,34194.5168830398,1.32551693484516,103.889903603926,103.889903603926,MacPherson
155,MACPHERSON BLOSSOM,75,CIRCUIT ROAD,MACPHERSON BLOSSOM,75 CIRCUIT ROAD MACPHERSON BLOSSOM SINGAPORE 370075,370075,34250.4130409835,34166.0339839309,1.32525935536522,103.889481908292,103.889481908292,MacPherson
156,MACPHERSON BLOSSOM,75A,CIRCUIT ROAD,MACPHERSON BLOSSOM,75A CIRCUIT ROAD MACPHERSON BLOSSOM SINGAPORE 371075,371075,34255.7493773168,34193.9682152998,1.32551198145356,103.889529863829,103.889529863829,MacPherson
157,MACPHERSON BLOSSOM,,NIL,MACPHERSON BLOSSOM,MACPHERSON BLOSSOM,NIL,34254.3173384704,34182.5163539276,1.32540841521515,103.889516993857,103.889516993857,MacPherson
158,MACPHERSON COMMUNITY CLUB,400,PAYA LEBAR WAY,MACPHERSON COMMUNITY CLUB,400 PAYA LEBAR WAY MACPHERSON COMMUNITY CLUB SINGAPORE 379131,379131,33711.3799323048,33968.5956234634,1.32347389911819,103.884638370002,103.884638370002,MacPherson
159,MACPHERSON GARDEN,58,CIRCUIT ROAD,MACPHERSON GARDEN,58 CIRCUIT ROAD MACPHERSON GARDEN SINGAPORE 370058,370058,33913.659111944,34138.9696241468,1.32501466214245,103.886455988464,103.886455988464,MacPherson
160,MACPHERSON GARDEN,49,CIRCUIT ROAD,MACPHERSON GARDEN,49 CIRCUIT ROAD MACPHERSON GARDEN SINGAPORE 370049,370049,33819.5927261673,34151.9867942967,1.32513240286821,103.885610754075,103.885610754075,MacPherson
161,COMPASSVALE ANCILLA,281,SENGKANG EAST AVENUE,COMPASSVALE ANCILLA,281 SENGKANG EAST AVENUE COMPASSVALE ANCILLA SINGAPORE 540281,540281,34469.8897928074,40829.7839423157,1.38552386038122,103.89145546126,103.89145546126,Compassvale
162,COMPASSVALE ANCILLA,281B,SENGKANG EAST AVENUE,COMPASSVALE ANCILLA,281B SENGKANG EAST AVENUE COMPASSVALE ANCILLA SINGAPORE 542281,542281,34514.8645963287,40852.3877093401,1.38572827063194,103.891859598966,103.891859598966,Compassvale
163,COMPASSVALE ANCILLA,280B,SENGKANG EAST AVENUE,COMPASSVALE ANCILLA,280B SENGKANG EAST AVENUE COMPASSVALE ANCILLA SINGAPORE 542280,542280,34540.7060084995,40900.3453923892,1.38616197671749,103.892091814343,103.892091814343,Compassvale
164,COMPASSVALE ANCILLA,282,SENGKANG EAST AVENUE,COMPASSVALE ANCILLA,282 SENGKANG EAST AVENUE COMPASSVALE ANCILLA SINGAPORE 540282,540282,34493.2090344308,40821.1222744863,1.38544552221976,103.8916650004,103.8916650004,Compassvale
165,COMPASSVALE ANCILLA,279C,SENGKANG EAST AVENUE,COMPASSVALE ANCILLA,279C SENGKANG EAST AVENUE COMPASSVALE ANCILLA SINGAPORE 543279,543279,34596.7536879685,40852.5059966203,1.38572932197005,103.892595434586,103.892595434586,Compassvale
166,COMPASSVALE ANCILLA,279,SENGKANG EAST AVENUE,COMPASSVALE ANCILLA,279 SENGKANG EAST AVENUE COMPASSVALE ANCILLA SINGAPORE 540279,540279,34641.2740479829,40906.581959093,1.38621835522425,103.89299549602,103.89299549602,Compassvale
167,COMPASSVALE ANCILLA,279B,SENGKANG EAST AVENUE,COMPASSVALE ANCILLA,279B SENGKANG EAST AVENUE COMPASSVALE ANCILLA SINGAPORE 542279,542279,34640.2281983411,40817.8166777175,1.38541559450444,103.892986078183,103.892986078183,Compassvale
168,COMPASSVALE ANCILLA,281A,SENGKANG EAST AVENUE,COMPASSVALE ANCILLA,281A SENGKANG EAST AVENUE COMPASSVALE ANCILLA SINGAPORE 541281,541281,34481.6454539308,40892.6328679938,1.38609224063789,103.891561108663,103.891561108663,Compassvale
169,COMPASSVALE ANCILLA,282A,SENGKANG EAST AVENUE,COMPASSVALE ANCILLA,282A SENGKANG EAST AVENUE COMPASSVALE ANCILLA SINGAPORE 541282,541282,34520.1808952568,40803.9015472941,1.38528977819863,103.891907359174,103.891907359174,Compassvale
170,COMPASSVALE ANCILLA,282B,SENGKANG EAST AVENUE,COMPASSVALE ANCILLA,282B SENGKANG EAST AVENUE COMPASSVALE ANCILLA SINGAPORE 542282,542282,34529.0170580111,40745.1246642694,1.38475821943149,103.891986745715,103.891986745715,Compassvale
171,TAMPINES 24-HR FAMILY CLINIC,201D,TAMPINES STREET 21,TAMPINES 24-HR FAMILY CLINIC,201D TAMPINES STREET 21 TAMPINES 24-HR FAMILY CLINIC SINGAPORE 524201,524201,41431.6325305495,37138.8363611996,1.35214194752099,103.954010279015,103.954010279015,Tampines
172,TAMPINES 9 BUILDING,9,TAMPINES STREET 92,TAMPINES 9 BUILDING,9 TAMPINES STREET 92 TAMPINES 9 BUILDING SINGAPORE 528871,528871,40359.0873750318,36164.4395620096,1.34333032872635,103.944372397085,103.944372397085,Tampines
173,TAMPINES ALCOVES,494F,TAMPINES STREET 43,TAMPINES ALCOVES,494F TAMPINES STREET 43 TAMPINES ALCOVES SINGAPORE 526494,526494,41326.9885741109,38451.0820337385,1.36400945066996,103.953070572395,103.953070572395,Tampines
174,TAMPINES ALCOVES,494E,TAMPINES STREET 43,TAMPINES ALCOVES,494E TAMPINES STREET 43 TAMPINES ALCOVES SINGAPORE 525494,525494,41376.0244330084,38473.8480068874,1.36421531545345,103.953511202271,103.953511202271,Tampines
175,TAMPINES ALCOVES,494D,TAMPINES STREET 43,TAMPINES ALCOVES,494D TAMPINES STREET 43 TAMPINES ALCOVES SINGAPORE 524494,524494,41367.9562598048,38427.9414640218,1.36380015761494,103.953438683803,103.953438683803,Tampines
176,TAMPINES ALCOVES,,NIL,TAMPINES ALCOVES,TAMPINES ALCOVES,NIL,41351.7065900657,38451.4566000365,1.36401282697584,103.953292680304,103.953292680304,Tampines
177,TAMPINES ARCADIA,856F,TAMPINES STREET 82,TAMPINES ARCADIA,856F TAMPINES STREET 82 TAMPINES ARCADIA SINGAPORE 526856,526856,39689.6408144729,37223.9896127395,1.35291277412563,103.938357435494,103.938357435494,Tampines
178,TAMPINES ARCADIA,842E,TAMPINES STREET 82,TAMPINES ARCADIA,842E TAMPINES STREET 82 TAMPINES ARCADIA SINGAPORE 525842,525842,39699.3884672895,37075.6463456117,1.35157120885478,103.938444966547,103.938444966547,Tampines
179,TAMPINES ARCADIA,842H,TAMPINES STREET 82,TAMPINES ARCADIA,842H TAMPINES STREET 82 TAMPINES ARCADIA SINGAPORE 528842,528842,39546.426608528,37080.6675922349,1.35161667861579,103.937070511177,103.937070511177,Tampines
180,TAMPINES ARCADIA,842F,TAMPINES STREET 82,TAMPINES ARCADIA,842F TAMPINES STREET 82 TAMPINES ARCADIA SINGAPORE 526842,526842,39625.8677467164,37108.1073355544,1.35186480268899,103.937784349764,103.937784349764,Tampines
181,PUNGGOL 21 COMMUNITY CLUB,80,PUNGGOL FIELD,PUNGGOL 21 COMMUNITY CLUB,80 PUNGGOL FIELD PUNGGOL 21 COMMUNITY CLUB SINGAPORE 828815,828815,36932.2992934855,41713.9977985751,1.39351971529878,103.913582341491,103.913582341491,Punggol
182,PUNGGOL ARCADIA,288,PUNGGOL PLACE,PUNGGOL ARCADIA,288 PUNGGOL PLACE PUNGGOL ARCADIA SINGAPORE 820288,820288,35787.7714849869,42646.270584289,1.40195117908242,103.903298110373,103.903298110373,Punggol
183,PUNGGOL ARCADIA,289,PUNGGOL PLACE,PUNGGOL ARCADIA,289 PUNGGOL PLACE PUNGGOL ARCADIA SINGAPORE 820289,820289,35741.4940079814,42649.646009298,1.40198171765627,103.902882270288,103.902882270288,Punggol
184,PUNGGOL ARCADIA,288A,PUNGGOL PLACE,PUNGGOL ARCADIA,288A PUNGGOL PLACE PUNGGOL ARCADIA SINGAPORE 821288,821288,35758.9928374076,42693.4648482539,1.40237799447767,103.903039523309,103.903039523309,Punggol
185,PUNGGOL ARCADIA,288B,PUNGGOL PLACE,PUNGGOL ARCADIA,288B PUNGGOL PLACE PUNGGOL ARCADIA SINGAPORE 822288,822288,35787.6956031509,42726.3371498249,1.40267527178479,103.903297450012,103.903297450012,Punggol
186,PUNGGOL ARCADIA,289B,PUNGGOL PLACE,PUNGGOL ARCADIA,289B PUNGGOL PLACE PUNGGOL ARCADIA SINGAPORE 822289,822289,35768.7307439335,42579.0826220736,1.4013435609028,103.90312699575,103.90312699575,Punggol
187,PUNGGOL ARCADIA,289A,PUNGGOL PLACE,PUNGGOL ARCADIA,289A PUNGGOL PLACE PUNGGOL ARCADIA SINGAPORE 821289,821289,35712.2054356812,42604.3926192541,1.40157247042169,103.902619076474,103.902619076474,Punggol
188,PUNGGOL ARCADIA,,NIL,PUNGGOL ARCADIA,PUNGGOL ARCADIA,NIL,35784.6058776416,42646.7995475736,1.40195596368771,103.903269664943,103.903269664943,Punggol
189,PUNGGOL ARCADIA,289C,PUNGGOL PLACE,PUNGGOL ARCADIA,289C PUNGGOL PLACE PUNGGOL ARCADIA SINGAPORE 823289,823289,35812.4053862151,42601.8270141501,1.40154924105211,103.903519454156,103.903519454156,Punggol
190,PUNGGOL ARCADIA,289D,PUNGGOL PLACE,PUNGGOL ARCADIA,289D PUNGGOL PLACE PUNGGOL ARCADIA SINGAPORE 824289,824289,35813.8798305057,42655.9884231426,1.40203905659013,103.903532717829,103.903532717829,Punggol
191,ROCHOR CANAL,,NIL,ROCHOR CANAL,ROCHOR CANAL,NIL,30636.2931392686,31919.1671236251,1.3049400130889,103.85700690519,103.85700690519,Rochor
192,ROCHOR CANAL,,NIL,ROCHOR CANAL,ROCHOR CANAL,NIL,30449.5256656567,31766.0144857615,1.3035549700172,103.85532870021,103.85532870021,Rochor
193,ROCHOR CANAL,,NIL,ROCHOR CANAL,ROCHOR CANAL,NIL,30805.9226080887,32002.1530059222,1.30569049319514,103.858531112622,103.858531112622,Rochor
194,ROCHOR CANAL,,NIL,ROCHOR CANAL,ROCHOR CANAL,NIL,31039.3849239331,32077.5198918954,1.30637206263521,103.860628888458,103.860628888458,Rochor
195,ROCHOR CANAL,,NIL,ROCHOR CANAL,ROCHOR CANAL,NIL,31227.4332478121,32038.7036847528,1.30602100353996,103.862318587314,103.862318587314,Rochor
196,ROCHOR FLYOVER,,NIL,ROCHOR FLYOVER,ROCHOR FLYOVER,NIL,30893.1919851741,31076.7840143461,1.29732177467405,103.859315183296,103.859315183296,Rochor
197,ROCHOR MRT STATION (DT13),11,ROCHOR CANAL ROAD,ROCHOR MRT STATION (DT13),11 ROCHOR CANAL ROAD ROCHOR MRT STATION (DT13) SINGAPORE 188505,188505,30164.7018503863,31798.8766778279,1.30385218527656,103.852769428884,103.852769428884,Rochor
198,ROCHOR MRT STATION EXIT A,,NIL,ROCHOR MRT STATION EXIT A,ROCHOR MRT STATION EXIT A,NIL,30151.7256933544,31774.9161484335,1.30363549560411,103.85265283045,103.85265283045,Rochor
199,ROCHOR MRT STATION EXIT B,,NIL,ROCHOR MRT STATION EXIT B,ROCHOR MRT STATION EXIT B,NIL,30193.791259354,31833.6429682132,1.304166597297,103.853030813143,103.853030813143,Rochor
200,ROCHOR NEIGHBOURHOOD POLICE CENTRE,11,KAMPONG KAPOR ROAD,ROCHOR NEIGHBOURHOOD POLICE CENTRE,11 KAMPONG KAPOR ROAD ROCHOR NEIGHBOURHOOD POLICE CENTRE SINGAPORE 208678,208678,30331.7778515639,32218.693581719,1.30764884904879,103.854270715559,103.854270715559,Rochor
201,KEMBANGAN COURT,5,JALAN MASJID,KEMBANGAN COURT,5 JALAN MASJID KEMBANGAN COURT SINGAPORE 418924,418924,36788.6021618601,33542.7665294316,1.319622124356,103.912288714696,103.912288714696,Kembangan
202,KEMBANGAN COURT,,NIL,KEMBANGAN COURT,KEMBANGAN COURT,NIL,36775.9517791374,33539.5799463727,1.31959330968051,103.91217504363,103.91217504363,Kembangan
203,KEMBANGAN ESTATE,12,JALAN ISHAK,KEMBANGAN ESTATE,12 JALAN ISHAK KEMBANGAN ESTATE SINGAPORE 419339,419339,36230.2693392597,34153.1114314981,1.32514201836199,103.907271971764,103.907271971764,Kembangan
204,KEMBANGAN ESTATE,11,LORONG SALLEH,KEMBANGAN ESTATE,11 LORONG SALLEH KEMBANGAN ESTATE SINGAPORE 416763,416763,36167.3349670637,33965.8170528263,1.32344821257283,103.906706423115,103.906706423115,Kembangan
205,KEMBANGAN ESTATE,10A,LORONG SALLEH,KEMBANGAN ESTATE,10A LORONG SALLEH KEMBANGAN ESTATE SINGAPORE 416762,416762,36205.7602329291,34024.5207781345,1.32397909755658,103.907051710031,103.907051710031,Kembangan
206,KEMBANGAN ESTATE,12,JALAN ISMAIL,KEMBANGAN ESTATE,12 JALAN ISMAIL KEMBANGAN ESTATE SINGAPORE 419267,419267,36096.0709970882,33930.4390162211,1.32312828536018,103.90606606951,103.90606606951,Kembangan
207,KEMBANGAN ESTATE,10A,JALAN YASIN,KEMBANGAN ESTATE,10A JALAN YASIN KEMBANGAN ESTATE SINGAPORE 417985,417985,36129.8564231936,33723.9714740664,1.32126105846448,103.906369594743,103.906369594743,Kembangan
208,KEMBANGAN ESTATE,12,JALAN DAUD,KEMBANGAN ESTATE,12 JALAN DAUD KEMBANGAN ESTATE SINGAPORE 419556,419556,36174.4832357066,34212.2763500754,1.32567709951489,103.906770719685,103.906770719685,Kembangan
209,KEMBANGAN ESTATE,12,JALAN YASIN,KEMBANGAN ESTATE,12 JALAN YASIN KEMBANGAN ESTATE SINGAPORE 417986,417986,36140.9029962625,33725.4316318706,1.32127426066626,103.906468854316,103.906468854316,Kembangan
210,KEMBANGAN ESTATE,12,LORONG SALLEH,KEMBANGAN ESTATE,12 LORONG SALLEH KEMBANGAN ESTATE SINGAPORE 416764,416764,36208.4491800666,34012.7447769251,1.32387259893267,103.907075868494,103.907075868494,Kembangan
211,ESPLANADE - THEATRES ON THE BAY,1,ESPLANADE DRIVE,ESPLANADE - THEATRES ON THE BAY,1 ESPLANADE DRIVE ESPLANADE - THEATRES ON THE BAY SINGAPORE 038981,038981,30476.0308849784,30289.8449501377,1.29020501088469,103.855566745359,103.855566745359,Esplanade
212,ESPLANADE BRIDGE,,NIL,ESPLANADE BRIDGE,ESPLANADE BRIDGE,NIL,30292.8357296083,30052.5907218289,1.28805938104547,103.853920643628,103.853920643628,Esplanade
213,ESPLANADE BRIDGE,,NIL,ESPLANADE BRIDGE,ESPLANADE BRIDGE,NIL,30333.5993485553,30032.0859789401,1.28787394035859,103.854286919842,103.854286919842,Esplanade
214,ESPLANADE JETTY,,NIL,ESPLANADE JETTY,ESPLANADE JETTY,NIL,30577.1783142062,30109.1123373862,1.28857052058889,103.85647558222,103.85647558222,Esplanade
215,ESPLANADE MALL,8,RAFFLES AVENUE,ESPLANADE MALL,8 RAFFLES AVENUE ESPLANADE MALL SINGAPORE 039802,039802,30553.9917371552,30228.2371328641,1.28964784521264,103.856267250977,103.856267250977,Esplanade
216,ESPLANADE MRT STATION (CC3),90,BRAS BASAH ROAD,ESPLANADE MRT STATION (CC3),90 BRAS BASAH ROAD ESPLANADE MRT STATION (CC3) SINGAPORE 189562,189562,30421.9934839159,30671.6277715843,1.2936577245386,103.855081226245,103.855081226245,Esplanade
217,ESPLANADE MRT STATION EXIT,,NIL,ESPLANADE MRT STATION EXIT,ESPLANADE MRT STATION EXIT,NIL,30320.0000948114,30638.5817923211,1.29335887607579,103.854164769641,103.854164769641,Esplanade
218,ESPLANADE MRT STATION EXIT A,,NIL,ESPLANADE MRT STATION EXIT A,ESPLANADE MRT STATION EXIT A,NIL,30557.9953438975,30640.8184449784,1.29337908500484,103.856303258535,103.856303258535,Esplanade
219,ESPLANADE MRT STATION EXIT B,,NIL,ESPLANADE MRT STATION EXIT B,ESPLANADE MRT STATION EXIT B,NIL,30543.3995773252,30590.4528832883,1.29292359779494,103.856172105283,103.856172105283,Esplanade
220,ESPLANADE MRT STATION EXIT C,,NIL,ESPLANADE MRT STATION EXIT C,ESPLANADE MRT STATION EXIT C,NIL,30507.9001358384,30588.9686321709,1.29291017761792,103.855853127614,103.855853127614,Esplanade
221,RENJONG LRT STATION (SW8),60,SENGKANG EAST AVENUE,RENJONG LRT STATION (SW8),60 SENGKANG EAST AVENUE RENJONG LRT STATION (SW8) SINGAPORE 545049,545049,34377.0569484383,40959.8985281233,1.38670058991904,103.89062131608,103.89062131608,Renjong
