,SEARCHVAL,BLK_NO,ROAD_NAME,BUILDING,ADDRESS,POSTAL,X,Y,LATITUDE,LONGITUDE,LONGTITUDE,address
106,DOVER COMMUNITY CENTRE,1,DOVER ROAD,DOVER COMMUNITY CENTRE,1 DOVER ROAD DOVER COMMUNITY CENTRE SINGAPORE 130001,130001,22430.2319261692,31652.7173970658,1.3025299473495,103.783271662459,103.783271662459,Dover
107,DOVER COURT,5,DOVER CRESCENT,DOVER COURT,5 DOVER CRESCENT DOVER COURT SINGAPORE 130005,130005,22359.625497872,31821.9183317721,1.30406012764311,103.782637200936,103.782637200936,Dover
108,DOVER COURT,4,DOVER ROAD,DOVER COURT,4 DOVER ROAD DOVER COURT SINGAPORE 130004,130004,22430.4991016621,31749.7728673071,1.30340768255151,103.783274045827,103.783274045827,Dover
109,DOVER COURT,,NIL,DOVER COURT,DOVER COURT,NIL,22398.140538577,31736.9901226908,1.30329207412363,103.78298329159,103.78298329159,Dover
110,DOVER COURT,2A,DOVER ROAD,DOVER COURT,2A DOVER ROAD DOVER COURT SINGAPORE 131002,131002,22476.269953155,31692.1559139546,1.30288662350767,103.783685328128,103.783685328128,Dover
111,DOVER COURT,3,DOVER ROAD,DOVER COURT,3 DOVER ROAD DOVER COURT SINGAPORE 130003,130003,22338.09984616,31786.0696280207,1.30373592079542,103.782443789544,103.782443789544,Dover
112,DOVER COURT,1,DOVER ROAD,DOVER COURT,1 DOVER ROAD DOVER COURT SINGAPORE 130001,130001,22430.399338387,31652.2529348563,1.30252574694853,103.783273166817,103.783273166817,Dover
113,DOVER COURT,2,DOVER ROAD,DOVER COURT,2 DOVER ROAD DOVER COURT SINGAPORE 130002,130002,22389.4300484909,31716.1319708247,1.30310343884227,103.782905027596,103.782905027596,Dover
114,DOVER COURT,3A,DOVER ROAD,DOVER COURT,3A DOVER ROAD DOVER COURT SINGAPORE 131003,131003,22389.4636156848,31779.3152669184,1.30367484610123,103.782905317846,103.782905317846,Dover
115,MARINA SOUTH DRIVE,,MARINA SOUTH DRIVE,NIL,MARINA SOUTH DRIVE,NIL,32049.2718266605,28846.9205258066,1.27715739248128,103.869705280816,103.869705280816,Marina South
116,MARINA SOUTH WHARVES,71,MARINA COASTAL DRIVE,MARINA SOUTH WHARVES,71 MARINA COASTAL DRIVE MARINA SOUTH WHARVES SINGAPORE 018946,018946,30674.2931702305,28060.1684885044,1.27004058407892,103.857348026655,103.857348026655,Marina South
117,MARINA SOUTH PIER MRT STATION (NS28),33,MARINA COASTAL DRIVE,MARINA SOUTH PIER MRT STATION (NS28),33 MARINA COASTAL DRIVE MARINA SOUTH PIER MRT STATION (NS28) SINGAPORE 018948,018948,31241.8260070179,28169.2510934137,1.27102703612006,103.862447515736,103.862447515736,Marina South
118,MARINA SOUTH PIER,31,MARINA COASTAL DRIVE,MARINA SOUTH PIER,31 MARINA COASTAL DRIVE MARINA SOUTH PIER SINGAPORE 018988,018988,31319.9049345991,28087.8403267208,1.27029077767613,103.863149073604,103.863149073604,Marina South
119,MARINA SOUTH PIER (VISIT WWW.SLA.GOV.SG/ISLANDS FOR MORE INFORMATION ON FERRY SERVICES),31,MARINA COASTAL DRIVE,MARINA SOUTH PIER (VISIT WWW.SLA.GOV.SG/ISLANDS FOR MORE INFORMATION ON FERRY SERVICES),31 MARINA COASTAL DRIVE MARINA SOUTH PIER (VISIT WWW.SLA.GOV.SG/ISLANDS FOR MORE INFORMATION ON FERRY SERVICES) SINGAPORE 018988,018988,31331.7305147648,28150.9180480894,1.27086122920424,103.863255337086,103.863255337086,Marina South
120,MARINA SOUTH PIER CHECKPOINT,31,MARINA COASTAL DRIVE,MARINA SOUTH PIER CHECKPOINT,31 MARINA COASTAL DRIVE MARINA SOUTH PIER CHECKPOINT SINGAPORE 018988,018988,31339.7697517769,28152.1325812042,1.2708722121721,103.863327572547,103.863327572547,Marina South
121,MARINA SOUTH MRT STATION (TE21),61,MARINA MALL,MARINA SOUTH MRT STATION (TE21),61 MARINA MALL MARINA SOUTH MRT STATION (TE21) SINGAPORE 019397,019397,31367.2262635585,28559.3299454469,1.27455475919137,103.863574321728,103.863574321728,Marina South
122,MARINA SOUTH PIER MRT STATION EXIT A,,NIL,MARINA SOUTH PIER MRT STATION EXIT A,MARINA SOUTH PIER MRT STATION EXIT A,NIL,31223.2474278081,28130.3504991326,1.27067523469027,103.862280576826,103.862280576826,Marina South
123,MARINA SOUTH PIER MRT STATION EXIT B,,NIL,MARINA SOUTH PIER MRT STATION EXIT B,MARINA SOUTH PIER MRT STATION EXIT B,NIL,31366.1227231398,28219.2506849132,1.27147920195277,103.863564370201,103.863564370201,Marina South
124,MARINA SOUTH,,NIL,MARINA SOUTH,MARINA SOUTH,NIL,31682.4055672875,29546.9230407141,1.28348616848849,103.866406435474,103.866406435474,Marina South
125,SAMUDERA LRT STATION (PW4),61,PUNGGOL WAY,SAMUDERA LRT STATION (PW4),61 PUNGGOL WAY SAMUDERA LRT STATION (PW4) SINGAPORE 828645,828645,35660.6597858425,44188.8484394047,1.41590172160383,103.902156317163,103.902156317163,Samudera
126,UOB CHINESE GARDEN MRT STATION,151,BOON LAY WAY,UOB CHINESE GARDEN MRT STATION,151 BOON LAY WAY UOB CHINESE GARDEN MRT STATION SINGAPORE 609959,609959,16809.6501079546,36044.3730992917,1.34224494823931,103.732766601621,103.732766601621,Chinese Garden
127,CHINESE GARDEN MRT STATION (EW25),151,BOON LAY WAY,CHINESE GARDEN MRT STATION (EW25),151 BOON LAY WAY CHINESE GARDEN MRT STATION (EW25) SINGAPORE 609959,609959,16790.7466322081,36056.3018932827,1.34235282081401,103.732596738363,103.732596738363,Chinese Garden
128,DBS CHINESE GARDEN MRT STATION,151,BOON LAY WAY,DBS CHINESE GARDEN MRT STATION,151 BOON LAY WAY DBS CHINESE GARDEN MRT STATION SINGAPORE 609959,609959,16809.6501079546,36044.3730992917,1.34224494823931,103.732766601621,103.732766601621,Chinese Garden
129,OCBC CHINESE GARDEN MRT STATION,151,BOON LAY WAY,OCBC CHINESE GARDEN MRT STATION,151 BOON LAY WAY OCBC CHINESE GARDEN MRT STATION SINGAPORE 609959,609959,16809.6501079546,36044.3730992917,1.34224494823931,103.732766601621,103.732766601621,Chinese Garden
130,CHINESE GARDEN MRT STATION EXIT A,,NIL,CHINESE GARDEN MRT STATION EXIT A,CHINESE GARDEN MRT STATION EXIT A,NIL,16749.3360653771,36066.0366216693,1.34244084264959,103.732224636444,103.732224636444,Chinese Garden
131,CHINESE GARDEN MRT STATION EXIT B,,NIL,CHINESE GARDEN MRT STATION EXIT B,CHINESE GARDEN MRT STATION EXIT B,NIL,16770.4981380692,36043.1947364174,1.34223427697715,103.732414798591,103.732414798591,Chinese Garden
132,GARDENS BY THE BAY (CHINESE GARDEN),,NIL,GARDENS BY THE BAY (CHINESE GARDEN),GARDENS BY THE BAY (CHINESE GARDEN),NIL,31361.2234564917,29501.2383924369,1.28307304852982,103.863520483863,103.863520483863,Chinese Garden
133,CHINESE GARDEN MRT STATION EXIT C,,NIL,CHINESE GARDEN MRT STATION EXIT C,CHINESE GARDEN MRT STATION EXIT C,NIL,16798.7646513628,36028.5093766134,1.34210147853728,103.73266879526,103.73266879526,Chinese Garden
134,JLG: CHINESE & JAPANESE GARDEN,,NIL,JLG: CHINESE & JAPANESE GARDEN,JLG: CHINESE & JAPANESE GARDEN,NIL,16397.156330849,35675.032749787,1.33890461457493,103.729060244019,103.729060244019,Chinese Garden
135,LITTLE INDIA CONSERVATION AREA,1,HINDOO ROAD,LITTLE INDIA CONSERVATION AREA,1 HINDOO ROAD LITTLE INDIA CONSERVATION AREA SINGAPORE 209105,209105,30271.9609606182,32349.2669090871,1.30882971256372,103.853733241818,103.853733241818,Little India
136,LITTLE INDIA CONSERVATION AREA,1,UPPER DICKSON ROAD,LITTLE INDIA CONSERVATION AREA,1 UPPER DICKSON ROAD LITTLE INDIA CONSERVATION AREA SINGAPORE 207460,207460,30110.4369248906,32107.2460484356,1.30664097279732,103.852281854263,103.852281854263,Little India
137,LITTLE INDIA ARCADE,1,HASTINGS ROAD,LITTLE INDIA ARCADE,1 HASTINGS ROAD LITTLE INDIA ARCADE SINGAPORE 209148,209148,30038.64296252,31979.4133659191,1.30548490393853,103.851636743175,103.851636743175,Little India
138,LITTLE INDIA CONSERVATION AREA,1,CUFF ROAD,LITTLE INDIA CONSERVATION AREA,1 CUFF ROAD LITTLE INDIA CONSERVATION AREA SINGAPORE 209712,209712,30149.5091386391,32165.6312032156,1.30716898483852,103.852632940622,103.852632940622,Little India
139,LITTLE INDIA ARCADE,2,CAMPBELL LANE,LITTLE INDIA ARCADE,2 CAMPBELL LANE LITTLE INDIA ARCADE SINGAPORE 209883,209883,30052.1112769665,32000.6158463694,1.30567665080111,103.851757763694,103.851757763694,Little India
140,LITTLE INDIA CONSERVATION AREA,2,CUFF ROAD,LITTLE INDIA CONSERVATION AREA,2 CUFF ROAD LITTLE INDIA CONSERVATION AREA SINGAPORE 209713,209713,30130.8522258876,32134.7142133918,1.30688938378673,103.852465297282,103.852465297282,Little India
141,LITTLE INDIA CONSERVATION AREA,2,DALHOUSIE LANE,LITTLE INDIA CONSERVATION AREA,2 DALHOUSIE LANE LITTLE INDIA CONSERVATION AREA SINGAPORE 209671,209671,30068.923749594,31926.4663992375,1.30500606824514,103.851908826738,103.851908826738,Little India
142,LITTLE INDIA CONSERVATION AREA,2,UPPER DICKSON ROAD,LITTLE INDIA CONSERVATION AREA,2 UPPER DICKSON ROAD LITTLE INDIA CONSERVATION AREA SINGAPORE 207461,207461,30095.3128306624,32081.9339022283,1.3064120597083,103.852145955417,103.852145955417,Little India
143,LITTLE INDIA CONSERVATION AREA,2,MAYO STREET,LITTLE INDIA CONSERVATION AREA,2 MAYO STREET LITTLE INDIA CONSERVATION AREA SINGAPORE 208302,208302,30303.0839543398,31824.0136026777,1.30407950478628,103.854012858044,103.854012858044,Little India
144,LITTLE INDIA ARCADE,2,HASTINGS ROAD,LITTLE INDIA ARCADE,2 HASTINGS ROAD LITTLE INDIA ARCADE SINGAPORE 209149,209149,30043.8525668057,31976.1985428333,1.30545582986949,103.851683553703,103.851683553703,Little India
145,SIXTH AVENUE,,SIXTH AVENUE,NIL,SIXTH AVENUE,NIL,23406.5155576643,34034.1470376572,1.32407042852638,103.792045951112,103.792045951112,Sixth Avenue
146,UOB SIXTH AVENUE,6,SIXTH AVENUE,UOB SIXTH AVENUE,6 SIXTH AVENUE UOB SIXTH AVENUE SINGAPORE 276472,276472,23746.6310017025,34812.701586375,1.33110793039066,103.795099673515,103.795099673515,Sixth Avenue
147,OCBC SIXTH AVENUE - 7 ELEVEN,6,SIXTH AVENUE,OCBC SIXTH AVENUE - 7 ELEVEN,6 SIXTH AVENUE OCBC SIXTH AVENUE - 7 ELEVEN SINGAPORE 276472,276472,23746.6310017025,34812.701586375,1.33110793039066,103.795099673515,103.795099673515,Sixth Avenue
148,THE SIXTH AVENUE RESIDENCES,160,SIXTH AVENUE,THE SIXTH AVENUE RESIDENCES,160 SIXTH AVENUE THE SIXTH AVENUE RESIDENCES SINGAPORE 276537,276537,23520.2657713396,34333.1571426261,1.32677106873653,103.793065725549,103.793065725549,Sixth Avenue
149,THE SIXTH AVENUE RESIDENCES,162,SIXTH AVENUE,THE SIXTH AVENUE RESIDENCES,162 SIXTH AVENUE THE SIXTH AVENUE RESIDENCES SINGAPORE 276539,276539,23504.1724962732,34306.5079687741,1.32653006072729,103.792921122636,103.792921122636,Sixth Avenue
150,THE SIXTH AVENUE RESIDENCES,164,SIXTH AVENUE,THE SIXTH AVENUE RESIDENCES,164 SIXTH AVENUE THE SIXTH AVENUE RESIDENCES SINGAPORE 276541,276541,23473.8668289166,34311.6070343833,1.32657617037009,103.792648809017,103.792648809017,Sixth Avenue
151,THE SIXTH AVENUE RESIDENCES,166,SIXTH AVENUE,THE SIXTH AVENUE RESIDENCES,166 SIXTH AVENUE THE SIXTH AVENUE RESIDENCES SINGAPORE 276542,276542,23446.4732442731,34312.1725311242,1.32658128043627,103.792402662707,103.792402662707,Sixth Avenue
152,THE SIXTH AVENUE RESIDENCES,168,SIXTH AVENUE,THE SIXTH AVENUE RESIDENCES,168 SIXTH AVENUE THE SIXTH AVENUE RESIDENCES SINGAPORE 276543,276543,23465.735758842,34342.9005579259,1.32685917663983,103.792575742308,103.792575742308,Sixth Avenue
153,THE SIXTH AVENUE RESIDENCES,170,SIXTH AVENUE,THE SIXTH AVENUE RESIDENCES,170 SIXTH AVENUE THE SIXTH AVENUE RESIDENCES SINGAPORE 276544,276544,23540.3174933167,34381.8890806995,1.3272117859724,103.793245894075,103.793245894075,Sixth Avenue
154,THE SIXTH AVENUE RESIDENCES,172,SIXTH AVENUE,THE SIXTH AVENUE RESIDENCES,172 SIXTH AVENUE THE SIXTH AVENUE RESIDENCES SINGAPORE 276545,276545,23483.6679349914,34395.0604359582,1.32733089466208,103.792736864971,103.792736864971,Sixth Avenue
155,OCBC MARINA BAY SANDS,1,BAYFRONT AVENUE,OCBC MARINA BAY SANDS,1 BAYFRONT AVENUE OCBC MARINA BAY SANDS SINGAPORE 018971,018971,31081.3711878145,29676.9372881558,1.28466203613219,103.861005919301,103.861005919301,Marina Bay
156,MARINA BAY SANDS SINGAPORE,1,BAYFRONT AVENUE,MARINA BAY SANDS SINGAPORE,1 BAYFRONT AVENUE MARINA BAY SANDS SINGAPORE SINGAPORE 018971,018971,31036.5796872023,29544.7057292983,1.28346618479588,103.860603437294,103.860603437294,Marina Bay
157,MARINA BAY SANDS SKYPARK,1,BAYFRONT AVENUE,MARINA BAY SANDS SKYPARK,1 BAYFRONT AVENUE MARINA BAY SANDS SKYPARK SINGAPORE 018971,018971,31057.9147716891,29539.9285334274,1.28342297945301,103.86079514091,103.86079514091,Marina Bay
158,TOWER 1 (MARINA BAY SANDS SINGAPORE),1,BAYFRONT AVENUE,TOWER 1 (MARINA BAY SANDS SINGAPORE),1 BAYFRONT AVENUE TOWER 1 (MARINA BAY SANDS SINGAPORE) SINGAPORE 018971,018971,30993.9321586806,29447.0878193844,1.28258336683978,103.860220223356,103.860220223356,Marina Bay
159,MARINA BAY SANDS,1,BAYFRONT AVENUE,MARINA BAY SANDS,1 BAYFRONT AVENUE MARINA BAY SANDS SINGAPORE 018971,018971,31059.4625855722,29543.3804153632,1.28345419690844,103.860809048956,103.860809048956,Marina Bay
160,CITIBANK MARINA BAY SANDS,1,BAYFRONT AVENUE,CITIBANK MARINA BAY SANDS,1 BAYFRONT AVENUE CITIBANK MARINA BAY SANDS SINGAPORE 018971,018971,31056.498653803,29568.0990064107,1.28367774343659,103.860782419253,103.860782419253,Marina Bay
161,TOWER 2 (MARINA BAY SANDS SINGAPORE),1,BAYFRONT AVENUE,TOWER 2 (MARINA BAY SANDS SINGAPORE),1 BAYFRONT AVENUE TOWER 2 (MARINA BAY SANDS SINGAPORE) SINGAPORE 018971,018971,31049.6607530648,29559.8860614393,1.28360346911488,103.860720977246,103.860720977246,Marina Bay
162,TOWER 3 (MARINA BAY SANDS SINGAPORE),1,BAYFRONT AVENUE,TOWER 3 (MARINA BAY SANDS SINGAPORE),1 BAYFRONT AVENUE TOWER 3 (MARINA BAY SANDS SINGAPORE) SINGAPORE 018971,018971,31081.3711575465,29676.9373184238,1.28466203640592,103.861005919029,103.861005919029,Marina Bay
163,OCBC MARINA BAY MRT STATION,21,PARK STREET,OCBC MARINA BAY MRT STATION,21 PARK STREET OCBC MARINA BAY MRT STATION SINGAPORE 018925,018925,30368.2056121109,28766.3819018304,1.27642735476716,103.854597776754,103.854597776754,Marina Bay
164,DBS MARINA BAY MRT STATION,21,PARK STREET,DBS MARINA BAY MRT STATION,21 PARK STREET DBS MARINA BAY MRT STATION SINGAPORE 018925,018925,30368.2056121109,28766.3819018304,1.27642735476716,103.854597776754,103.854597776754,Marina Bay
165,JURONG EAST AVENUE 1,,JURONG EAST AVENUE 1,NIL,JURONG EAST AVENUE 1,NIL,17051.4657072422,36231.6839286948,1.34394361727901,103.734931027328,103.734931027328,Jurong East
166,JURONG EAST CENTRAL 1,,JURONG EAST CENTRAL 1,NIL,JURONG EAST CENTRAL 1,NIL,17663.9154234063,35003.365337876,1.33283197093058,103.74044385053,103.74044385053,Jurong East
167,JURONG EAST STREET 11,,JURONG EAST STREET 11,NIL,JURONG EAST STREET 11,NIL,18242.3002917288,34692.1120005413,1.33001599592261,103.74564017171,103.74564017171,Jurong East
168,JURONG EAST STREET 12,,JURONG EAST STREET 12,NIL,JURONG EAST STREET 12,NIL,17763.0365219814,34863.616811818,1.33156686598739,103.741333665715,103.741333665715,Jurong East
169,JURONG EAST STREET 13,,JURONG EAST STREET 13,NIL,JURONG EAST STREET 13,NIL,17312.3303098672,35456.0145857397,1.33692415899343,103.737283686826,103.737283686826,Jurong East
170,JURONG EAST STREET 21,,JURONG EAST STREET 21,NIL,JURONG EAST STREET 21,NIL,17990.9876272112,35500.9823795115,1.33733111375087,103.743381794901,103.743381794901,Jurong East
171,JURONG EAST STREET 24,,JURONG EAST STREET 24,NIL,JURONG EAST STREET 24,NIL,17773.1803983105,36047.5954893734,1.34227443320094,103.741424487841,103.741424487841,Jurong East
172,JURONG EAST STREET 31,,JURONG EAST STREET 31,NIL,JURONG EAST STREET 31,NIL,16520.3552913579,36402.5700861578,1.34528588144261,103.730139458498,103.730139458498,Jurong East
173,JURONG EAST STREET 32,,JURONG EAST STREET 32,NIL,JURONG EAST STREET 32,NIL,16927.0841891803,36565.146363027,1.34694849545159,103.733825383102,103.733825383102,Jurong East
174,JURONG EAST CENTRAL,,JURONG EAST CENTRAL,NIL,JURONG EAST CENTRAL,NIL,17778.642684687,35628.6783171157,1.33848562911337,103.741473502989,103.741473502989,Jurong East
175,BEDOK NORTH STREET 1,,BEDOK NORTH STREET 1,NIL,BEDOK NORTH STREET 1,NIL,38859.8274589817,34386.7687002924,1.32725411989182,103.930899540152,103.930899540152,Bedok North
176,BEDOK NORTH AVENUE 1,,BEDOK NORTH AVENUE 1,NIL,BEDOK NORTH AVENUE 1,NIL,38414.45149139,34306.0223647276,1.32652421566023,103.926898058991,103.926898058991,Bedok North
177,BEDOK NORTH STREET 2,,BEDOK NORTH STREET 2,NIL,BEDOK NORTH STREET 2,NIL,39554.3404228772,34573.473701534,1.32894307188373,103.937140564506,103.937140564506,Bedok North
178,BEDOK NORTH AVENUE 2,,BEDOK NORTH AVENUE 2,NIL,BEDOK NORTH AVENUE 2,NIL,38821.5479616718,34751.5616877052,1.3305534143043,103.930556186265,103.930556186265,Bedok North
179,BEDOK NORTH AVENUE 3,,BEDOK NORTH AVENUE 3,NIL,BEDOK NORTH AVENUE 3,NIL,39242.4855564816,34830.7825889431,1.33126962091701,103.934338586071,103.934338586071,Bedok North
180,BEDOK NORTH STREET 3,,BEDOK NORTH STREET 3,NIL,BEDOK NORTH STREET 3,NIL,38538.9553713461,35067.6832841932,1.33341229145616,103.928016834812,103.928016834812,Bedok North
181,BEDOK NORTH STREET 4,,BEDOK NORTH STREET 4,NIL,BEDOK NORTH STREET 4,NIL,39843.4510663827,34944.5809422092,1.33229821935981,103.939738700601,103.939738700601,Bedok North
182,BEDOK NORTH AVENUE 4,,BEDOK NORTH AVENUE 4,NIL,BEDOK NORTH AVENUE 4,NIL,40264.7100462578,35245.9735776037,1.33502410235851,103.943523990253,103.943523990253,Bedok North
183,BEDOK NORTH STREET 5,,BEDOK NORTH STREET 5,NIL,BEDOK NORTH STREET 5,NIL,40649.350357042,35362.9425375998,1.33608197763276,103.946979414375,103.946979414375,Bedok North
184,BEDOK NORTH ROAD,,BEDOK NORTH ROAD,NIL,BEDOK NORTH ROAD,NIL,38799.8348323318,34757.1992675126,1.33060762647616,103.930375074275,103.930375074275,Bedok North
185,CHINATOWN COMPLEX,335,SMITH STREET,CHINATOWN COMPLEX,335 SMITH STREET CHINATOWN COMPLEX SINGAPORE 050335,050335,29104.0078514805,29412.9722603802,1.2822749605271,103.843238518071,103.843238518071,Chinatown
186,CHINATOWN COMPLEX MARKET,335,SMITH STREET,CHINATOWN COMPLEX MARKET,335 SMITH STREET CHINATOWN COMPLEX MARKET SINGAPORE 050335,050335,29097.2327265413,29408.5769859292,1.28223521144332,103.843177640795,103.843177640795,Chinatown
187,CHINATOWN FOOD STREET,,SMITH STREET,CHINATOWN FOOD STREET,SMITH STREET CHINATOWN FOOD STREET,NIL,29156.1252029957,29443.2206607126,1.28254851458005,103.843706813785,103.843706813785,Chinatown
188,CHINATOWN HERITAGE CENTRE,50,PAGODA STREET,CHINATOWN HERITAGE CENTRE,50 PAGODA STREET CHINATOWN HERITAGE CENTRE SINGAPORE 059209,059209,29226.2547289412,29559.6015726607,1.2836010200578,103.844336959332,103.844336959332,Chinatown
189,CHINATOWN HERITAGE CENTRE,50A,PAGODA STREET,CHINATOWN HERITAGE CENTRE,50A PAGODA STREET CHINATOWN HERITAGE CENTRE SINGAPORE 059209,059209,29226.2546986733,29559.6016029287,1.28360102033154,103.84433695906,103.84433695906,Chinatown
190,CHINATOWN HERITAGE CENTRE,48,PAGODA STREET,CHINATOWN HERITAGE CENTRE,48 PAGODA STREET CHINATOWN HERITAGE CENTRE SINGAPORE 059207,059207,29230.852344864,29557.1603689697,1.28357894248921,103.844378270621,103.844378270621,Chinatown
191,CHINATOWN HERITAGE CENTRE,46,PAGODA STREET,CHINATOWN HERITAGE CENTRE,46 PAGODA STREET CHINATOWN HERITAGE CENTRE SINGAPORE 059205,059205,29235.3554036058,29554.6911068596,1.28355661117313,103.844418732274,103.844418732274,Chinatown
192,CHINATOWN HERITAGE CENTRE,46A,PAGODA STREET,CHINATOWN HERITAGE CENTRE,46A PAGODA STREET CHINATOWN HERITAGE CENTRE SINGAPORE 059205,059205,29235.3554036058,29554.6911068596,1.28355661117313,103.844418732274,103.844418732274,Chinatown
193,CHINATOWN HERITAGE CENTRE,48B,PAGODA STREET,CHINATOWN HERITAGE CENTRE,48B PAGODA STREET CHINATOWN HERITAGE CENTRE SINGAPORE 059207,059207,29230.8523145961,29557.1603992376,1.28357894276293,103.844378270349,103.844378270349,Chinatown
194,CHINATOWN HERITAGE CENTRE,48A,PAGODA STREET,CHINATOWN HERITAGE CENTRE,48A PAGODA STREET CHINATOWN HERITAGE CENTRE SINGAPORE 059207,059207,29230.8523145961,29557.1603992376,1.28357894276293,103.844378270349,103.844378270349,Chinatown
195,WOODLANDS NORTH COAST ROAD,,WOODLANDS NORTH COAST ROAD,NIL,WOODLANDS NORTH COAST ROAD,NIL,22493.8287437817,47869.2016119621,1.44918815875571,103.78383902539,103.78383902539,Woodlands North
196,NORTH WOODLANDS WAY,,NORTH WOODLANDS WAY,NIL,NORTH WOODLANDS WAY,NIL,22826.9616682022,46795.2663022522,1.4394737731714,103.786833818067,103.786833818067,Woodlands North
197,WOODLANDS NORTH MRT STATION EXIT 1,,NIL,WOODLANDS NORTH MRT STATION EXIT 1,WOODLANDS NORTH MRT STATION EXIT 1,NIL,22637.9852522723,47713.971751811,1.44778217342648,103.7851355073,103.7851355073,Woodlands North
198,WOODLANDS NORTH MRT STATION EXIT 2,,NIL,WOODLANDS NORTH MRT STATION EXIT 2,WOODLANDS NORTH MRT STATION EXIT 2,NIL,22635.2230566144,47854.8394323196,1.44905612857319,103.785110659283,103.785110659283,Woodlands North
199,WOODLANDS NORTH MRT STATION (TE1),20,WOODLANDS NORTH COAST ROAD,WOODLANDS NORTH MRT STATION (TE1),20 WOODLANDS NORTH COAST ROAD WOODLANDS NORTH MRT STATION (TE1) SINGAPORE 737668,737668,22699.9912448721,47770.3945726696,1.44829245259621,103.785692682441,103.785692682441,Woodlands North
200,OCBC WOODLANDS NORTH PLAZA,883,WOODLANDS STREET 82,OCBC WOODLANDS NORTH PLAZA,883 WOODLANDS STREET 82 OCBC WOODLANDS NORTH PLAZA SINGAPORE 730883,730883,23286.7157086106,47169.1898147166,1.44285548185504,103.790965090129,103.790965090129,Woodlands North
201,DBS WOODLANDS NORTH PLAZA,883,WOODLANDS STREET 82,DBS WOODLANDS NORTH PLAZA,883 WOODLANDS STREET 82 DBS WOODLANDS NORTH PLAZA SINGAPORE 730883,730883,23265.0904146964,47167.0272883531,1.44283592110679,103.790770766025,103.790770766025,Woodlands North
202,UOB WOODLANDS NORTH PLAZA,883,WOODLANDS STREET 82,UOB WOODLANDS NORTH PLAZA,883 WOODLANDS STREET 82 UOB WOODLANDS NORTH PLAZA SINGAPORE 730883,730883,23280.9489010125,47168.829413835,1.44285222154947,103.790913269769,103.790913269769,Woodlands North
203,WOODLANDS NORTH PLAZA,883,WOODLANDS STREET 82,WOODLANDS NORTH PLAZA,883 WOODLANDS STREET 82 WOODLANDS NORTH PLAZA SINGAPORE 730883,730883,23240.3015716588,47157.8967089206,1.44275334327795,103.790548015512,103.790548015512,Woodlands North
204,LAYAR LRT STATION (SW6),11,SENGKANG WEST AVENUE,LAYAR LRT STATION (SW6),11 SENGKANG WEST AVENUE LAYAR LRT STATION (SW6) SINGAPORE 797700,797700,33198.3233218081,41554.6826597638,1.39207983659997,103.880029600546,103.880029600546,Layar
205,TAN KAH KEE DRIVE,,TAN KAH KEE DRIVE,NIL,TAN KAH KEE DRIVE,NIL,24712.2476135334,34293.8090134132,1.3264206950451,103.803769340703,103.803769340703,Tan Kah Kee
206,TAN KAH KEE MRT STATION (DT8),651,BUKIT TIMAH ROAD,TAN KAH KEE MRT STATION (DT8),651 BUKIT TIMAH ROAD TAN KAH KEE MRT STATION (DT8) SINGAPORE 266268,266268,25155.6221095249,34198.8053115103,1.32555623519898,103.807760304729,103.807760304729,Tan Kah Kee
